utimesec    2089.656224
stimesec    9.373406
ru_maxrss   242487296
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   58954
ru_majflt   406
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2
ru_nivcsw   1676830
