utimesec    799.504319
stimesec    1.667994
ru_maxrss   496963584
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   130175
ru_majflt   119
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2
ru_nivcsw   310716
