utimesec    21.282710
stimesec    0.283224
ru_maxrss   690466816
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   190340
ru_majflt   160
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    15
ru_nivcsw   5846
